ra,dec,name,type,peak
15.0019034,19.1981832,SDSS J010000.47+191153.2_ARX,TDE,460.26
21.2689292,18.1135643,SDSS J012504.55+180648.5_AR,TDE,1845.88
20.0656497,27.0974819,SDSS J012015.75+270550.7_A,TDE,756.08
19.4949254,27.8842019,LAMOSTJ011758.79+275302.5_A,TDE,1083.55
13.4408646,34.1892283,SDSS J005345.80+341121.0_A,TDE,939.71
15.7279178,42.5430861,LAMOSTJ010254.64+423235.3_AR,TDE,313.53
169.9065792,0.9390697,SDSS J111937.58+005620.4_AX,TDE,344.26
169.4355931,8.4969681,SDSS J111744.53+082949.1_A,TDE,1065.95
169.720213,14.200339,SDSS J111852.83+141201.0_A,TDE,1093.07
169.2760252,20.2354575,PGC 1620962_ARX,TDE,890.1
170.0732499,26.7844687,SDSS J112017.62+264704.3_A,TDE,240.79
170.5519175,23.2234992,SDSS J112212.48+231323.9_A,TDE,1497.14
173.3698357,25.1196391,SDSS J113328.75+250710.6_AR,TDE,1348.13
171.0095303,29.8586003,SDSS J112402.30+295131.7_AR,TDE,120.26
169.687122,34.6371182,SDSS J111844.77+343815.1_AR,TDE,1793.58
174.246567,36.7096444,SDSS J113659.12+364234.2_A,TDE,1544.54
171.3672588,43.0828383,SDSS J112528.24+430458.5_AX,TDE,1510.91
175.4080417,37.9921097,IC 2950_AR,TDE,190.21
170.3698438,46.8344512,SDSS J112128.83+465003.8_A,TDE,421.58
172.1562087,50.8274415,PGC 2382943_ARX,TDE,141.45
170.3587726,52.0076588,SDSS J112126.17+520027.0_AR,TDE,1660.33
169.136443,51.9385231,SDSS J111632.54+515617.1_AR2,TDE,1459.52
173.2370113,53.3931966,DESI 39633300544818299_AR,TDE,1593.52
170.9836758,53.7291249,DESI 39633304122558957_A,TDE,46.48
335.5865956,-26.8816164,ESO 533-18_A,TDE,204.82
337.3689282,-23.7350835,DUKST 533-114_A,TDE,265.71
343.7920064,-26.3084262,DUKST 534-49_AR,TDE,284.53
346.1811312,-8.685681,MCG -2-58-022_ARX,TDE,1874.51
333.2191074,-1.921714,FBQS J22128-0155_AR,TDE,1152.99
336.1262074,0.6480532,SDSS J222430.26+003852.3_A,TDE,1250.3
332.6949849,-0.2238498,SDSS J221046.73-001325.8_AX,TDE,1806.57
341.4072074,-1.2401065,SDSS J224537.76-011424.4_A,TDE,1116.47
339.6471148,-0.8430233,SDSS J223835.31-005035.2_A,TDE,1071.03
337.7382069,-1.1766769,NPM 1G-01.0565_A,TDE,926.21
338.4154561,-0.1108423,PGC 1151675_ARX,TDE,1015.86
345.2273176,8.5528014,LAMOSTJ230054.54+083310.1_A,TDE,1477.89
345.5701774,13.9565374,SDSS J230216.84+135723.5_AX,TDE,1106.43
342.5423528,25.224715,SDSS J225010.10+251329.4_AR,TDE,1802.73
347.2131333,26.5962156,SDSS J230851.13+263546.5_A,TDE,1939.0
347.0655082,32.4397878,SDSS J230815.72+322623.0_AR,TDE,95.03
295.8729939,-22.131163,UVQSJ194329.51-220752.1_A,TDE,1116.04
289.6332714,-19.6278015,UVQSJ191831.99-193740.3_A,TDE,294.37
322.268826,-15.7469907,XMS J212904.5-154448_AX,TDE,1181.26
324.5840841,-14.4257707,XMS J213820.2-142532_AX,TDE,1481.94
296.460835,-6.3079024,CGMW 3-4729_A,TDE,170.53
315.4684445,-13.2017248,NPM 1G-13.0512_A,TDE,159.62
328.4655706,-12.4980889,NPM 1G-12.0567_AR,TDE,227.48
331.7046251,-8.3477037,SDSS J220649.14-082051.8_A,TDE,289.44
310.5570883,-0.2614404,SDSS J204213.70-001542.1_A,TDE,424.19
308.5796297,8.3862407,GPQ J203419.07+082310.4_A,TDE,1113.33
324.9220705,24.4050645,NPM 1G+24.0470_ARX,TDE,1484.64
270.6313699,48.328069,GB6 J18025+4819_AR,TDE,177.21
280.72906,62.6978507,RX J18429+6241_AX,TDE,1109.05
168.868674,-0.5818363,SDSS J111528.48-003454.6_A,TDE,1714.18
167.5014327,8.0710002,SDSS J111000.32+080415.7_A,TDE,1409.86
166.7096116,11.1027567,SDSS J110650.30+110609.9_A,TDE,170.18
163.6340083,14.5297743,SDSS J105432.15+143146.6_AR2,TDE,45.64
164.6738979,11.6646304,SDSS J105841.72+113952.5_A,TDE,585.92
166.1171314,19.0635568,SDSS J110428.10+190348.5_A,TDE,181.46
166.791905,32.504283,DESI 39632930326185206_AR,TDE,817.61
162.470741,37.7294794,SDSS J104952.99+374345.5_A,TDE,109.01
165.4200544,41.5721091,SDSS J110140.83+413419.4_AR,TDE,82.25
166.2651156,42.3301769,SDSS J110503.62+421948.3_A,TDE,1215.88
163.1817228,41.355036,SDSS J105243.68+412117.8_AR,TDE,1826.88
162.220494,48.0541176,UGC 5915_AR,TDE,136.84
166.1150379,48.0203606,SDSS J110427.59+480113.5_AR,TDE,113.35
163.7723845,47.8262732,SDSS J105505.30+474934.4_A,TDE,235.73
163.9470549,50.1744129,SDSS J105547.29+501028.0_AR,TDE,1870.94
164.9728787,59.9543485,NPM 1G+60.0090_AR,TDE,1008.44
166.0966091,63.7181766,SDSS J110423.21+634305.3_AX,TDE,1082.1
163.8314145,40.4548959,MARK 1269_ARX,TDE,1250.66
168.8964843,41.9310898,SDSS J111535.15+415551.9_AR,TDE,221.14
196.5815692,-23.6490854,XBS J130619.7-233857_AX,TDE,798.14
200.6027999,-3.2021924,TGN196Z108_A,TDE,179.92
200.9179427,-1.4637162,NPM 1G-01.0378_AX,TDE,250.59
200.1101261,1.8060406,SDSS J132026.39+014821.8_A,TDE,909.39
195.450421,13.3494347,SDSS J130148.08+132058.4_A,TDE,1763.54
197.754319,11.1337098,SDSS J131101.02+110801.2_AX,TDE,72.57
197.4534657,17.8117031,SDSS J130948.85+174842.3_AR,TDE,1777.68
196.3937103,18.325857,SDSS J130534.49+181932.8_A,TDE,632.88
196.1990842,22.4553866,SDSS J130447.84+222721.1_A,TDE,1281.76
199.031817,22.7994018,SDSS J131607.62+224757.9_A,TDE,838.83
196.42902,23.7081172,SDSS J130542.97+234228.9_A,TDE,1130.05
196.6714929,25.6355625,DESI 39628390075990991_AR,TDE,1349.14
195.2768817,26.9513646,DESI 39628417158613989_AX,TDE,274.92
194.9975488,28.7892888,DESI 39628454584388145_AX,TDE,1107.6
194.9172988,30.0176174,SDSS J125940.21+300103.3_A,TDE,1853.6
199.9125634,32.3240028,SDSS J131939.01+321926.5_AR,TDE,980.14
200.2729774,34.2500873,XBS J132105.5+341459_AR2X,TDE,1207.03
196.7980431,39.7593139,PGC 2155170_AR,TDE,124.5
198.080694,45.0442239,SDSS J131219.32+450239.3_AR,TDE,1821.8
198.9352062,51.38283,SBS 1313+516_ARX,TDE,1222.44
198.2183761,50.2744935,SDSS J131252.40+501627.9_AR,TDE,263.75
198.094155,18.9463443,SDSS J131222.63+185646.2_A,TDE,351.48
196.0954022,20.9196102,SDSS J130422.88+205510.3_AR,TDE,443.92
236.3995543,1.8328887,SDSS J154535.87+014958.1_AR,TDE,919.59
241.1891985,1.2972781,3C 327.1_A2X,TDE,1547.03
238.541072,5.6096328,SDSS J155409.86+053633.4_AR,TDE,142.98
241.0341455,7.977933,SDSS J160408.22+075840.6_A,TDE,610.39
235.5105778,9.2914584,SDSS J154202.52+091728.7_A,TDE,406.11
238.3533511,14.4760846,SDSS J155324.80+142833.7_A,TDE,1585.61
241.1735015,14.8812914,SDSS J160441.66+145252.5_AX,TDE,857.48
239.2553355,18.862205,SDSS J155701.28+185143.4_A,TDE,220.5
237.7526958,23.3098368,SDSS J155100.63+231836.6_A,TDE,1125.61
234.7772462,30.1866179,SDSS J153906.44+301111.8_AR,TDE,1071.73
238.6927799,36.1217578,SDSS J155446.27+360718.4_A,TDE,1271.47
240.4525484,42.0970363,SDSS J160148.61+420549.2_A,TDE,152.06
241.1510486,43.8798463,SDSS J160436.23+435247.3_ARX,TDE,1358.13
240.2012885,52.4340452,SDSS J160048.35+522602.4_AX,TDE,1202.7
241.3253176,52.1202474,SDSS J160518.09+520712.6_ARX,TDE,1592.43
236.8512649,51.6297922,SDSS J154724.34+513747.0_AR,TDE,1038.51
236.2402576,56.6473593,SDSS J154457.65+563850.2_AR2,TDE,1103.03
239.7235083,18.8795678,SDSS J155853.63+185246.5_A,TDE,91.64
230.2461619,-0.8979829,SDSS J152059.07-005352.6_A,TDE,933.65
228.2682747,-1.2160357,SDSS J151304.39-011257.6_A,TDE,1178.89
229.4654042,5.1077219,CGCG 49-106_AR,TDE,947.92
229.0510217,7.0613687,XMM J15162+0703_AX,TDE,939.08
231.0694435,4.8553154,CGCG 49-155_ARX,TDE,1452.72
230.4744163,8.4878467,PGC 1347862_AX,TDE,1626.01
228.2591996,9.7351885,SDSS J151302.22+094406.6_A,TDE,1323.47
225.9856696,9.379343,SDSS J150356.55+092245.4_A,TDE,143.24
232.2508339,10.8317281,SDSS J152900.17+104953.9_A,TDE,1609.2
227.4216429,18.766999,SDSS J150941.18+184601.0_A,TDE,994.57
228.0191727,19.1556673,SDSS J151204.59+190920.3_ARX,TDE,609.53
228.2720818,26.9992592,SDSS J151305.28+265957.2_A,TDE,843.28
226.1968352,47.1539282,SDSS J150447.21+470913.8_A,TDE,943.34
227.3036226,53.4731894,2MASX J15091283+5328238_A,TDE,1141.62
233.9158846,55.4942899,SDSS J153539.82+552939.2_AX,TDE,1130.78
233.6050458,58.2763414,SDSS J153425.20+581634.8_A,TDE,1534.14
233.4362406,69.0093111,PGC 3096435_ARX,TDE,1023.57
352.1377793,-22.5081668,PGC 134527_AR,TDE,496.85
349.10982,-19.7602937,DENISP_G_J2316264-194537_A,TDE,309.84
351.6093353,0.412056,SDSS J232626.24+002443.2_AX,TDE,544.16
358.1530644,13.5156989,PGC 1432971_A,TDE,154.15
355.6759344,13.5132619,SDSS J234242.19+133047.6_A,TDE,640.69
351.6075799,11.9295181,SDSS J232625.81+115546.0_A,TDE,1437.73
350.7822447,17.5314451,SDSS J232307.74+173153.3_A,TDE,718.35
358.7409678,26.4900278,SDSS J235457.81+262924.4_AR,TDE,1057.1
357.0065223,28.2355767,PGC 1830071_A,TDE,957.33
353.9485807,22.9607945,PGC 1679024_AR,TDE,171.66
352.743474,28.8877293,SDSS J233058.47+285315.2_A,TDE,1592.36
359.0953078,36.0806073,SDSS J235622.80+360449.8_A,TDE,1214.77
349.1823962,35.0567327,SDSS J231643.77+350326.4_A,TDE,177.73
192.8675994,-16.4816878,DENISP_G_J1251282-162853_AR,TDE,1054.61
194.6291224,-4.8968905,HE 1255-0437_AX,TDE,546.7
188.9498142,9.1336272,SDSS J123547.98+090801.0_AR,TDE,1455.07
190.9240115,9.2853835,PGC 140002_A,TDE,1771.1
193.1360531,22.5605641,SDSS J125232.67+223338.1_ARX,TDE,901.3
189.9418258,27.6168477,SDSS J123946.00+273700.8_AR2,TDE,323.17
192.7498021,25.9541999,DESI 39628395457286752_A,TDE,1810.75
193.6765777,26.8054043,DESI 39628411735380641_AX,TDE,1227.69
194.5922251,29.4236261,DESI 39628470430470804_AR,TDE,1204.74
191.4348435,30.2383059,SDSS J124544.31+301417.7_A,TDE,1263.35
188.7289794,32.7431282,SDSS J123454.96+324433.8_AR,TDE,226.5
188.787672,31.636374,SDSS J123509.04+313810.6_AR,TDE,654.97
192.2920963,34.3454563,SDSS J124910.09+342043.6_A,TDE,1709.12
194.2952869,29.981944,DESI 39628480933006742_AR,TDE,570.84
192.9975931,32.1324025,SDSS J125159.36+320756.2_AR,TDE,222.11
193.4150224,38.8746811,SDSS J125339.68+385229.2_A,TDE,1596.4
189.6587888,45.5706843,NPM 1G+45.0247_AR,TDE,101.42
189.7147347,49.3467971,SDSS J123851.54+492048.2_A,TDE,1341.16
192.45994,44.8484868,SDSS J124950.38+445054.6_A,TDE,918.58
193.5339136,48.4628716,SDSS J125408.14+482746.1_AR,TDE,1165.19
191.9445303,49.5298389,PGC 2345695_AR,TDE,1459.13
191.2174136,51.7308962,SDSS J124452.10+514350.8_AR2,TDE,1169.51
134.9334192,-1.464464,SDSS J085944.02-012752.6_A,TDE,208.38
131.6832099,2.5374168,IC 521_A,TDE,208.52
134.3213803,5.1234023,SDSS J085717.10+050723.0_A,TDE,100.98
133.7888911,5.4665315,SDSS J085509.31+052759.4_A,TDE,329.47
134.901445,2.3508087,SDSS J085936.35+022102.7_A,TDE,1756.76
134.5516281,1.1124402,SDSS J085812.40+010645.0_A,TDE,1662.46
135.3306233,13.1371755,SDSS J090119.31+130813.3_AR,TDE,1347.99
134.8485008,21.2733678,SDSS J085923.62+211624.1_A,TDE,1932.31
135.5178866,18.4348197,PGC 1559532_AR,TDE,210.13
134.8391232,29.0889052,SDSS J085921.43+290519.6_A,TDE,162.78
132.2287195,31.7836128,SDSS J084854.89+314700.6_AX,TDE,1813.22
132.1545747,33.8374903,SDSS J084837.12+335014.9_A,TDE,1831.86
133.3181152,41.4090704,SDSS J085316.33+412433.2_AR,TDE,912.42
132.5136876,43.9037358,SDSS J085003.35+435413.3_AR,TDE,1433.47
136.3051704,51.5608118,SDSS J090513.19+513338.6_A,TDE,1647.77
136.3531401,61.903738,SDSS J090524.66+615413.9_AR2X,TDE,520.17
247.201569,-3.0687729,6dF J162848.4-030408_A,TDE,444.96
245.2782201,9.4913898,SDSS J162106.77+092929.1_AX,TDE,174.13
246.447329,12.204591,SDSS J162547.43+121216.2_AR,TDE,108.47
244.4575384,15.8727586,NPM 1G+15.0507_A,TDE,344.28
244.3235846,21.0405849,SDSS J161717.73+210226.0_A,TDE,169.45
247.6772483,23.8106127,SDSS J163042.58+234838.4_ARX,TDE,1528.63
246.5124215,23.7671981,SDSS J162603.08+234601.5_A,TDE,1885.3
245.0914244,24.9010065,SDSS J162021.92+245403.5_A,TDE,1204.42
242.2458266,34.602257,SDSS J160859.01+343608.0_A,TDE,157.43
247.7338773,36.3137003,SDSS J163056.13+361849.2_A,TDE,1456.19
243.1710394,36.101841,SDSS J161241.06+360606.4_A,TDE,1503.74
247.7603998,37.9446565,SDSS J163102.49+375640.5_A,TDE,160.17
248.4898612,43.6103489,SDSS J163357.61+433635.7_AR,TDE,1169.91
241.9128134,43.5736495,DESI 39633140913800038_AX,TDE,120.59
248.9565801,37.9895454,SDSS J163549.57+375922.2_AX,TDE,1165.44
242.4674711,49.0337559,NPM 1G+49.0321_AR,TDE,1280.45
242.6222585,48.054137,SDSS J161029.29+480314.9_A,TDE,119.21
246.5483786,51.3439453,SBS 1624+514_AR2X,TDE,1436.09
243.3104512,54.2552668,DESI 39633311965906937_A,TDE,296.79
242.7233738,55.8107439,DESI 39633332811598959_AR,TDE,122.23
248.2396424,11.8444221,PGC 1399638_A,TDE,112.5
252.6491149,21.7320094,SDSS J165035.79+214355.0_A,TDE,418.6
250.1801956,27.2224015,SDSS J164043.24+271320.7_A,TDE,142.48
257.689659,22.8231144,SDSS J171045.50+224923.1_A,TDE,723.43
253.2773403,26.4439085,PGC 1776472_AR,TDE,117.97
260.2828001,26.4088852,SDSS J172107.89+262432.1_AR,TDE,121.06
250.2504758,34.9146476,SDSS J164100.10+345452.6_ARX,TDE,556.57
257.0013323,36.3444062,MCG 6-38-001_AR,TDE,264.31
260.0428762,38.4323237,7C 171828.00+382841.00_AR2,TDE,218.29
251.3454243,44.6754362,SDSS J164522.90+444031.5_AX,TDE,696.08
250.6594812,44.3921347,SDSS J164238.26+442331.7_ARX,TDE,1219.93
253.5503115,62.8956313,SDSS J165412.12+625344.0_AX,TDE,237.66
258.6980558,61.635274,MCG 10-24-111_A,TDE,81.71
267.0833128,62.3907733,DESI 39633416945142476_A,TDE,151.7
249.3631846,82.1187452,NPM 1G+82.0091_A,TDE,211.63
128.507108,2.4496639,SDSS J083401.69+022658.7_A,TDE,142.43
128.5543322,1.8247592,SDSS J083413.02+014929.6_AX,TDE,48.15
131.3002099,3.5038106,SDSS J084512.08+033013.7_A,TDE,1846.66
124.988968,10.618844,SDSS J081957.28+103706.6_A,TDE,176.72
125.1120359,12.0533558,SDSS J082026.66+120311.6_AR,TDE,241.01
128.739246,15.2678069,SDSS J083457.38+151603.8_A,TDE,413.66
128.7651024,14.1968347,4C 14.27_A2X,TDE,122.84
125.1449402,15.5198313,SDSS J082034.78+153111.3_A,TDE,1357.83
128.9017308,19.9952367,SDSS J083536.39+195942.5_AX,TDE,202.7
128.2634662,26.8943319,SDSS J083303.18+265338.9_AR,TDE,48.42
126.3423351,32.1212632,DESI 39628521462565534_AR,TDE,1755.69
128.7216647,35.52693,SDSS J083453.17+353135.6_A,TDE,124.22
124.9414688,45.5184282,SDSS J081945.92+453106.0_A,TDE,1043.75
126.7288711,45.9938269,SDSS J082654.91+455937.6_A,TDE,1195.1
130.8216142,52.7579806,CGCG 264-2_AR,TDE,1526.38
130.7169619,54.3548778,SDSS J084251.89+542117.4_A,TDE,1942.26
125.5969034,54.6403684,SDSS J082223.31+543825.0_AR,TDE,204.5
225.1988952,-28.0792883,PGC 746109_A,TDE,119.05
219.317446,-16.8710137,PGC 84242_AR,TDE,102.91
224.8699846,-18.1793752,CGRaBS J1459-1810_ARX,TDE,974.59
220.4934955,-1.1171849,DESI 39627764264868126_A,TDE,202.75
220.1356995,-0.4861509,DESI 39627776340266301_A,TDE,1336.09
219.5083133,2.9735444,DESI 39627860889043124_A,TDE,525.37
224.7473549,4.2705064,4C 04.49_AR2,TDE,696.16
223.2070963,14.0289614,SDSS J145249.72+140144.4_A,TDE,1135.22
221.1317485,15.6120373,MCG 3-38-005_AR,TDE,680.58
221.993248,24.8083085,SDSS J144758.39+244829.7_A,TDE,1330.37
224.1106101,24.6685115,SDSS J145626.53+244006.6_AX,TDE,1082.45
220.942547,43.3493002,SDSS J144346.22+432057.2_A,TDE,1135.79
219.7928527,42.6140447,SDSS J143910.27+423650.1_A,TDE,1937.5
224.480895,38.3155627,SDSS J145755.47+381855.6_A,TDE,1826.86
224.4042729,41.6810642,SDSS J145737.01+414051.8_A,TDE,1051.79
223.478044,45.4062112,SDSS J145354.75+452422.0_A,TDE,712.17
224.0866758,47.0291138,SDSS J145620.83+470145.4_A,TDE,1816.83
214.8433658,-26.6447214,ESO 511-30_ARX,TDE,1212.76
217.6625998,-1.168562,DESI 39627758178930537_A,TDE,848.16
216.8454577,11.2202085,SDSS J142722.91+111312.5_A,TDE,1005.11
216.2641721,10.7591216,SDSS J142503.62+104531.2_AR,TDE,137.03
219.1137321,11.89856,SDSS J143627.29+115354.7_A,TDE,165.25
216.1458102,21.7022638,SDSS J142434.99+214208.0_A,TDE,1513.28
216.1761901,34.9853229,DESI 39632981341507314_AR,TDE,100.05
217.8480013,39.4171207,2MASX J14312349+3925013_AR,TDE,1034.68
215.1071129,53.1525722,DEEP J142025.73+530908.9_A,TDE,1456.85
215.4733276,53.2311348,DESI 39633297352950914_A,TDE,1942.23
217.1255961,55.9920457,SDSS J142830.16+555931.3_A,TDE,152.3
214.7590995,55.7608599,SDSS J141902.21+554539.1_AR,TDE,478.9
203.4783491,-0.9262865,TGN266Z183_A,TDE,109.01
206.8281031,2.1826409,TGN404Z110_AX,TDE,1306.09
206.5854003,13.0838649,PGC 1422533_AR,TDE,65.99
207.1475821,15.0512992,SDSS J134835.61+150305.7_A,TDE,67.32
205.8338671,19.4789147,SDSS J134320.11+192843.8_A,TDE,1395.24
203.5630588,24.6330657,SDSS J133415.12+243758.8_AR,TDE,1096.31
202.7189362,33.0586611,SDSS J133052.54+330330.9_AR,TDE,388.99
203.7772112,34.2095634,SDSS J133506.52+341234.3_AR,TDE,652.03
204.4035785,36.4337942,PGC 2080551_AR,TDE,1333.93
204.4809207,41.150091,SDSS J133755.41+410900.3_AR,TDE,1621.93
203.1240688,47.6336123,SDSS J133229.77+473800.6_AR,TDE,1740.18
205.4957101,48.9279235,SDSS J134159.01+485540.4_A,TDE,859.37
201.2387213,48.0448558,SDSS J132457.29+480241.3_ARX,TDE,1177.97
204.5001688,50.6043183,SDSS J133800.01+503614.9_A,TDE,1201.09
201.7828228,52.2246878,SDSS J132707.85+521328.9_AR,TDE,1169.26
202.0401719,56.7775017,SDSS J132809.62+564638.5_AX,TDE,1543.55
201.8832225,65.8134715,SDSS J132731.98+654848.3_A,TDE,1941.72
212.4906398,-1.4807341,PGC 1117662_A,TDE,167.88
208.6203217,5.4433854,PGC 94685_A,TDE,225.44
212.6839273,7.0876925,SDSS J141044.15+070515.5_A,TDE,1837.33
211.0034405,15.4434507,PGC 1484765_AX,TDE,1185.97
211.485348,18.3936174,SDSS J140556.48+182336.3_A,TDE,1093.16
212.3710578,21.53382,SDSS J140928.99+213201.7_A,TDE,93.01
211.6760072,25.0292521,SDSS J140642.23+250144.4_A,TDE,1818.05
210.7915806,25.98625,KUG 1400+262_A,TDE,1463.08
209.9087831,40.1939681,1WGA J1359.6+4010_AR,TDE,111.06
209.0354697,57.379938,SDSS J135608.49+572248.2_AR,TDE,1481.6
214.0301294,52.1674511,DEEP J141607.19+521002.7_A,TDE,1457.81
212.5179592,52.5279839,SDSS J141004.27+523140.9_A,TDE,1273.58
213.2391164,51.4997557,DESI 39633271427957070_A,TDE,1499.71
212.2238862,53.6667082,SDSS J140853.76+534000.1_AR,TDE,191.75
214.1472688,55.4808515,PGC 2503637_AR,TDE,201.7
209.7953061,58.0091515,SDSS J135910.91+580032.8_AR,TDE,1044.04
208.5740401,63.6382378,SDSS J135417.80+633817.7_AX,TDE,1131.89
229.848271,28.61883,J151923.58_283707.68,TDE,316.16
135.837519,26.903143,J090321.00_265411.2,TDE,1087.53
181.615652,54.091939,J120627.79_540530.9,TDE,1718.0
184.860045,32.023801,J121926.40_320125.5,TDE,718.12
187.644587,27.969673,J123034.70_275810.8,TDE,620.8
158.036838,43.721277,J103208.84_434316.58,TDE,1163.21
168.129736,-0.426123,J111231.13-002534.26,TDE,637.26
242.365324,25.629695,J160927.67_253746.8,TDE,129.51
222.846336,25.26294,J145123.11_251546.5,TDE,860.01
193.119056,54.399054,J125228.57_542356.6,TDE,1860.57
232.039817,-0.012458,J152809.55-000044.82,TDE,59.56
248.146104,58.553881,J163235.06_583313.92,TDE,105.6
135.15181,38.23143,J090036.44_381353.1,TDE,1113.45
334.565107,1.145078,J221815.63_010842.2,TDE,1506.22
191.246908,32.227654,J124459.25_321339.6,TDE,134.05
137.147772,22.880919,J090835.46_225251.27,TDE,1261.62
217.934213,44.610365,J143144.21_443637.27,TDE,1094.28
110.641864,12.120363,J072234.05_120713.26,TDE,1477.42
199.288909,15.057125,J131709.34_150325.6,TDE,1489.54
148.479886,24.787628,J095355.17_244715.4,TDE,1234.38
340.241593,6.844837,J224057.97_065041.3,TDE,1628.27
180.54214,31.927837,J120210.11_315540.1,TDE,1076.61
199.060112,19.924283,J131614.43_195527.3,TDE,1146.94
214.01766,1.04306,J141604.24_010234.99,TDE,165.21
333.43665,21.787479,J221344.80_214714.92,TDE,875.23
148.082972,27.342085,J095219.91_272031.4,TDE,1463.12
205.470628,21.615104,J134152.95_213654.23,TDE,1365.87
137.549312,35.303856,J091011.83_351813.8,TDE,730.92
15.165091,39.708414,J010039.61_394230.2,TDE,1165.64
207.563986,36.448384,J135015.35_362654.1,TDE,1559.62
20.869453,29.180771,J012328.66_291050.6,TDE,1817.07
33.746211,-1.749755,J021459.09-014459.23,TDE,1614.65
137.859304,2.889148,J091126.24_025320.8,TDE,910.93
50.932807,3.872849,J032343.87_035222.2,TDE,1044.6
194.830266,12.808109,J125919.26_124829.1,TDE,1255.65
146.264728,58.097752,J094503.53_580551.94,TDE,1163.14
171.860719,34.373245,J112726.56_342223.6,TDE,1129.88
350.993652,1.433985,232358.48_012602.3,TDE,1173.44
164.285323,9.442972,J105708.48_092634.7,TDE,624.18
160.141516,2.839658,J104033.96_025022.7,TDE,867.47
248.278618,31.111415,J163306.87_310640.87,TDE,1280.53
163.415533,57.517921,J105339.73_573104.4,TDE,1088.31
126.466582,37.803571,J082551.97_374812.80,TDE,188.98
171.842751,44.428675,J112722.25_442543.16,TDE,1050.78
136.595505,5.386105,J090622.92_052309.95,TDE,849.06
145.408667,52.467884,J094138.06_522804.28,TDE,862.62
224.525945,36.085472,J145806.23_360507.61,TDE,956.05
147.772476,57.673705,J095105.39_574025.3,TDE,1361.77
176.221224,34.020142,J114453.10_340112.4,TDE,1004.31
155.774694,35.633434,J102305.93_353800.2,TDE,369.14
226.0001,35.339498,J150400.03_352022.2,TDE,342.34
192.955417,18.024911,J125149.29_180129.6,TDE,1224.05
240.071273,27.905687,J160017.10_275420.4,TDE,1299.84
191.48085,33.041762,J124555.40_330230.3,TDE,1048.36
136.817608,16.095723,J090716.22_160544.56,TDE,1595.45
151.736179,19.842948,J100656.68_195034.5,TDE,1012.17
182.930753,9.940325,J121143.38_095625.10,TDE,1278.72
170.405257,27.541304,J112137.25_273228.6,TDE,885.2
341.874475,16.871462,J224729.88_165217.15,TDE,1383.05
11.560809,5.205391,J004614.59_051219.4,TDE,1617.1
173.592673,43.29552,J113422.23_431743.7,TDE,1201.72
5.081665,-0.194562,J002019.60-001140.5,TDE,1788.6
207.690491,36.142421,J135045.71_360832.6,TDE,194.42
358.54513,35.605141,J235410.83_353618.4,TDE,736.96
29.455178,12.891451,J015749.24_125329.14,TDE,483.82
142.734766,51.602942,J093056.34_513610.4,TDE,1428.8
135.279898,25.606318,J090107.18_253622.6,TDE,65.6
168.435312,32.725589,J111344.47_324332.0,TDE,611.73
148.615915,30.320295,J095427.82_301912.9,TDE,1312.22
138.472993,31.66592,J091353.47_313957.4,TDE,114.51
174.231164,19.218087,J113655.48_191305.1,TDE,656.01
223.113665,27.158371,J145227.27_270930.1,TDE,358.45
339.862207,18.624725,J223926.93_183728.92,TDE,1369.4
181.180658,17.256261,J120443.36_171522.45,TDE,1009.86
221.867494,33.926882,J144728.20_335536.8,TDE,564.06
4.658016,4.851892,J001837.92_045106.75,TDE,1108.84
234.576725,29.453374,J153818.41_292712.1,TDE,87.94
0.316631,14.189765,000116.00_141123.0,TDE,1603.2
133.021561,28.566625,J085205.17_283359.7,TDE,104.3
3.238583,1.257621,J001257.26_011527.3,TDE,156.6
3.809629,15.234422,J001514.31_151403.84,TDE,161.6
29.140624,14.36312,J015633.75_142147.09,TDE,512.4
164.019621,29.991862,J105604.71_295930.6,TDE,66.1
205.316262,37.775428,J134115.89_374631.5,TDE,1378.5
219.946263,42.221513,J143947.11_421317.35,TDE,571.5
